Affordability Data: 1-Yr Change,Affordability Data: Foreclosures,Affordability Data: Homes For Sale,Affordability Data: Homes For Sale By Owner,Affordability Data: Homes Recently Sold,Affordability Data: Median 2-Bedroom Home Value,Affordability Data: Median 3-Bedroom Home Value,Affordability Data: Median 4-Bedroom Home Value,Affordability Data: Median Condo Value,Affordability Data: Median List Price,Affordability Data: Median List Price Per Sq Ft,Affordability Data: Median Sale Price,Affordability Data: Median Single Family Home Value,Affordability Data: Median Value Per Sq Ft,Affordability Data: New Construction,Affordability Data: Percent Homes Decreasing,Affordability Data: Percent Listing Price Reduction,Affordability Data: Property Tax,Affordability Data: Turnover (Sold Within Last Yr),Affordability Data: Zillow Home Value Index,BuiltYear: 1900-1919,BuiltYear: 1920-1939,BuiltYear: 1940-1959,BuiltYear: 1960-1979,BuiltYear: 1980-1999,BuiltYear: <1900,BuiltYear: >2000,Census Summary-AgeDecade: 0s,Census Summary-AgeDecade: 10s,Census Summary-AgeDecade: 20s,Census Summary-AgeDecade: 30s,Census Summary-AgeDecade: 40s,Census Summary-AgeDecade: 50s,Census Summary-AgeDecade: 60s,Census Summary-AgeDecade: >=70s,Census Summary-CommuteTime: 10-20min,Census Summary-CommuteTime: 20-30min,Census Summary-CommuteTime: 30-45min,Census Summary-CommuteTime: 45-60min,Census Summary-CommuteTime: <10min,Census Summary-CommuteTime: >=60min,Census Summary-HomeSize: 1000-1400sqft,Census Summary-HomeSize: 1400-1800sqft,Census Summary-HomeSize: 1800-2400sqft,Census Summary-HomeSize: 2400-3600sqft,Census Summary-HomeSize: <1000sqft,Census Summary-HomeSize: >3600sqft,Census Summary-HomeType: Condo,Census Summary-HomeType: Other,Census Summary-HomeType: SingleFamily,Census Summary-Household: NoKids,Census Summary-Household: WithKids,Census Summary-Occupancy: Own,Census Summary-Occupancy: Rent,Census Summary-RelationshipStatus: Divorced-Female,Census Summary-RelationshipStatus: Divorced-Male,Census Summary-RelationshipStatus: Married-Female,Census Summary-RelationshipStatus: Married-Male,Census Summary-RelationshipStatus: Single-Female,Census Summary-RelationshipStatus: Single-Male,Census Summary-RelationshipStatus: Widowed-Female,Census Summary-RelationshipStatus: Widowed-Male,Homes & Real Estate Data: Avg Year Built,Homes & Real Estate Data: Condos,Homes & Real Estate Data: Median Home Size (Sq Ft),Homes & Real Estate Data: Owners,Homes & Real Estate Data: Renters,Homes & Real Estate Data: Single-Family Homes,People Data: Average Commute Time (Minutes),People Data: Average Household Size,People Data: Homes With Kids,People Data: Median Age,People Data: Median Household Income,People Data: Single Females,People Data: Single Males,city,id_x,latitude,longitude,name,state,url,zindex,id_y
0.109,,0.0,,0.0,439400.0,900700.0,1015900.0,421800.0,0.0,400.0,0.0,971400.0,0.0,,0.907,0.0,6222.0,0.069,843900.0,0.247443762781,0.464212678937,0.0511247443762,0.0306748466257,0.0388548057259,,0.163599182004,0.0463233640657,0.0389026309872,0.252529795368,0.242860355296,0.150663368563,0.14841466157,0.0658871149089,0.0544187092422,0.360446047885,0.23647097409,0.183010823221,0.0721548048541,0.121023286323,0.0268940636274,0.12016293279,0.126272912424,0.219959266802,0.291242362525,0.10183299389,0.130346232179,0.259259259259,0.148148148148,0.592592592592,0.89710982659,0.10289017341,0.4027671,0.5972329,0.0651497005988,0.0730538922156,0.186826347305,0.168383233533,0.211736526946,0.264670658683,0.0265868263473,0.00359281437126,1923.0,0.259259259259,2210.0,0.4027671,0.5972329,0.592592592592,23.6080682191,1.7,0.10289017341,38.0,53995.0,0.211736526946,0.264670658683,Seattle,271964.0,47.647441,-122.318551,Portage Bay,Washington,http://www.zillow.com/local-info/WA-Seattle/Portage-Bay/r_271964/,778300.0,271964
0.121,,0.0,,0.0,553900.0,763600.0,924300.0,367200.0,575000.0,370.0,0.0,842300.0,311.0,,0.01,0.0,5855.0,0.044,792500.0,,0.0498614958448,0.711911357341,0.174515235457,0.0152354570637,,0.0457063711911,0.109136351014,0.0923354623716,0.154262704804,0.179672313246,0.181755068037,0.130241599556,0.0459594557067,0.106637045265,0.240010116338,0.281487101669,0.208902377339,0.126454223571,0.103439554881,0.0397066262013,0.0944444444444,0.209722222222,0.293055555556,0.308333333333,0.0319444444444,0.0625,0.140495867769,,0.837465564738,0.717342702012,0.282657297988,0.71296296,0.28703704,0.0662900814089,0.027579332115,0.259843827878,0.261505233427,0.164645289915,0.169629506563,0.0397075926234,0.0107991360691,1948.0,0.140495867769,2100.0,0.71296296,0.28703704,0.837465564738,26.9744562468,2.3,0.282657297988,38.0,65136.0,0.164645289915,0.169629506563,Seattle,344004.0,47.671893,-122.271548,Hawthorne Hills,Washington,http://www.zillow.com/local-info/WA-Seattle/Hawthorne-Hills/r_344004/,704300.0,344004
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,2075000.0,0.0,0.0,564600.0,654.0,,0.0,0.0,15450.0,0.08,508000.0,,0.512820512821,0.391025641026,0.0352564102564,,,0.0448717948717,0.0868957251298,0.0681182580903,0.120655213744,0.146823811426,0.143627646824,0.167199360767,0.0910906911706,0.175589292849,0.386012715713,0.286557674841,0.204359673025,0.0399636693915,0.05540417802,0.02770208901,,,0.0608974358974,0.432692307692,,0.490384615385,,,0.987341772152,0.84025439581,0.15974560419,0.58046407,0.41953593,0.0725751752204,0.0293918155098,0.257743612932,0.258874067375,0.171829075288,0.126158715804,0.0689577210038,0.0144698168664,1938.0,0.249622896546,3580.0,0.58046407,0.41953593,0.987341772152,24.4100817439,1.86,0.15974560419,44.0,75034.0,0.171829075288,0.126158715804,Seattle,250149.0,47.637395,-122.290642,Broadmoor,Washington,http://www.zillow.com/local-info/WA-Seattle/Broadmoor/r_250149/,,250149
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,0.0,0.0,0.0,564600.0,0.0,,0.0,0.0,0.0,0.0,508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,271975.0,47.681855,-122.25644,Sand Point,Washington,http://www.zillow.com/local-info/WA-Seattle/Sand-Point/r_271975/,,271975
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,659900.0,0.0,0.0,564600.0,180.0,,0.0,0.091,3021.0,0.073,508000.0,,,,,,,,0.113861420205,0.121527419366,0.111569878266,0.179958298066,0.190652160449,0.128298822574,0.065353675069,0.0887783260045,0.263522127117,0.263157894737,0.257876525223,0.0939264250592,0.0656528865416,0.0558641413222,,,,,,,0.224899598393,0.180722891566,0.59437751004,0.728920490392,0.271079509608,0.61639378,0.38360622,0.0579148954081,0.0622921840145,0.219487352161,0.211936529315,0.17871122522,0.207475062082,0.0506502798939,0.0115324719054,1949.0,0.224899598393,1520.0,0.61639378,0.38360622,0.59437751004,28.2568748862,2.4626544833,0.271079509608,38.0,48621.8455167,0.17871122522,0.207475062082,Seattle,271804.0,47.583337,-122.301715,Atlantic,Washington,http://www.zillow.com/local-info/WA-Seattle/Atlantic/r_271804/,,271804
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,345000.0,0.0,0.0,564600.0,249.0,,0.0,0.091,3386.0,0.058,508000.0,0.608856088561,,,,0.070110701107,0.317343173432,,0.0483048712833,0.035043013727,0.168468241544,0.239725614609,0.1611001995,0.159442080977,0.0907004739468,0.0972155044126,0.352745920309,0.247745786329,0.161358825263,0.0841628928964,0.120146574131,0.0338400010718,,,,,,,0.942446043165,0.0503597122302,,0.888864245076,0.111135754924,0.27814596,0.72185404,0.0547324007532,0.119244077722,0.165703854862,0.17760427449,0.135800826112,0.297648504684,0.0353775832438,0.013888478133,1906.0,0.942446043165,1520.0,0.27814596,0.72185404,0.648794248438,23.9594844449,1.61042472665,0.111135754924,42.0,28287.6900491,0.135800826112,0.297648504684,Seattle,271963.0,47.597829,-122.332927,Pioneer Square,Washington,http://www.zillow.com/local-info/WA-Seattle/Pioneer-Square/r_271963/,,271963
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,1850000.0,0.0,0.0,564600.0,610.0,,0.0,0.0,11223.0,0.07,508000.0,0.418032786885,0.275956284153,0.101092896175,0.0437158469945,0.0901639344262,,0.0683060109289,0.106140867177,0.104375122621,0.0786737296449,0.18932705513,0.196978614871,0.176574455562,0.0608200902492,0.087110064744,0.374951978486,0.263542066846,0.152900499424,0.0614675374568,0.129081828659,0.0180560891279,,,,,,,0.0306905370843,0.0741687979539,0.879795396419,0.723384030418,0.276615969582,0.83578548,0.16421452,0.068149882904,0.0440281030445,0.270725995316,0.265573770492,0.130679156909,0.171428571429,0.0412177985948,0.00819672131148,1923.0,0.0306905370843,1520.0,0.83578548,0.16421452,0.879795396419,22.3611217826,2.4,0.276615969582,39.0,82635.0,0.130679156909,0.171428571429,Seattle,344011.0,47.617122,-122.284957,Denny-Blaine,Washington,http://www.zillow.com/local-info/WA-Seattle/Denny----Blaine/r_344011/,,344011
0.0626666666667,,0.0,,0.0,555933.333333,834633.333333,1016666.66667,380666.666667,0.0,446.0,673533.333333,879866.666667,0.0,,0.077,0.0,5415.0,0.066,705733.333333,0.328338117455,0.189215584037,0.105410984134,0.137284550703,0.135814039415,0.018279000845,0.0856577234114,0.0593441103561,0.081391754588,0.240488218851,0.215901104973,0.157859346913,0.11589653104,0.0475763340431,0.0815425992364,0.306395327307,0.243491966775,0.188123233801,0.0813828227902,0.143013239086,0.0375934102398,0.191863400323,0.1815278554,0.198245526242,0.16307710941,0.188877335195,0.0652596666272,0.329039018363,0.132078911113,0.538882070524,0.871354518036,0.128645481964,0.4485698,0.5514302,0.0691942242782,0.0480282605855,0.176803497893,0.183505887833,0.241852664371,0.231917840571,0.0399152640706,0.00878236039702,1930.0,0.329039018363,1663.33333333,0.4485698,0.5514302,0.538882070524,24.408472199,1.80207626677,0.128645481964,37.3333333333,55987.6826852,0.241852664371,0.231917840571,Seattle,271942.0,47.6401113333,-122.359868667,Queen Anne,Washington,notexists,676133.333333,271942
0.1175,,0.0,,0.0,440050.0,563800.0,646650.0,338600.0,0.0,366.5,517100.0,545800.0,0.0,,0.023,0.0,3918.0,0.0675,514450.0,0.220329316844,0.181917917578,0.306234472586,0.071943994301,0.083337421161,,0.134981227104,0.10403515306,0.079698338343,0.133950225477,0.215954565404,0.186236031187,0.108886009593,0.0560116384187,0.115228038517,0.283190947122,0.286252384234,0.16401190052,0.12442713644,0.0939903114084,0.0481273202747,0.257702818397,0.193052806267,0.18110995475,0.103046758808,0.230315434731,0.0308286336611,0.157384823148,0.0597848363833,0.782830340469,0.77258585734,0.22741414266,0.58899963,0.41100037,0.0752145112104,0.045619322591,0.235407068099,0.249880400085,0.15279929392,0.172689159513,0.0587742884164,0.00961595616596,1944.0,0.157384823148,1425.0,0.53656202,0.46343798,0.782830340469,26.5868982661,2.06771790014,0.204611241299,38.0,49953.5175424,0.170143073749,0.20136121317,Seattle,344020.0,47.557779,-122.3904885,West Seattle,Washington,notexists,464500.0,344020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capitol Hill,,,,250206
